Economy_Code,Economy_Label,Economy_IsTarget,Economy_ValidFrom,Economy_ValidTo,Economy_Level,Economy_Hidden,Economy_Expand,Economy_Note,Economy_Order,Year,Flow_Code,Flow_Label,Flow_Hidden,Flow_Note,Flow_Order,Category_Code,Category_Label,Category_Level,Category_Hidden,Category_Expand,Category_Note,Category_Order,M5011_Value,M5011_Footnote_Code,M5011_Footnote_Text,M5011_MissingValue_Code,M5011_MissingValue_Label,M0100_Value,M0100_Footnote_Code,M0100_Footnote_Text,M0100_MissingValue_Code,M0100_MissingValue_Label,M5022_Value,M5022_Footnote_Code,M5022_Footnote_Text,M5022_MissingValue_Code,M5022_MissingValue_Label,M4024_Value,M4024_Footnote_Code,M4024_Footnote_Text,M4024_MissingValue_Code,M4024_MissingValue_Label,M5025_Value,M5025_Footnote_Code,M5025_Footnote_Text,M5025_MissingValue_Code,M5025_MissingValue_Label
024,"Angola",True,1940,2102,5,True,True,,38,2007,01,"Imports",False,,2,S,"Services",1,False,True,"In this table, services are classified into following four main categories: goods-related services, transport, travel and other services. Other services are further disaggregated into: construction, insurance and pension services, financial services, charges for the use of intellectual property n.i.e., telecommunications, computer and information services, other business services, personal, cultural and recreational services, government goods and services n.i.e., and services not allocated. All main items can then be further disaggregated for more detailed information.",5,0.3603254460524198,0,,,,12643245650.4,0,,,,100,0,,,,68.32558286128148,0,,,,19.37175,0,,,
024,"Angola",True,1940,2102,5,True,True,,38,2007,02,"Exports",False,,1,S,"Services",1,False,True,"In this table, services are classified into following four main categories: goods-related services, transport, travel and other services. Other services are further disaggregated into: construction, insurance and pension services, financial services, charges for the use of intellectual property n.i.e., telecommunications, computer and information services, other business services, personal, cultural and recreational services, government goods and services n.i.e., and services not allocated. All main items can then be further disaggregated for more detailed information.",5,0.008539679497221384,0,,,,310711817.82,0,,,,100,0,,,,-79.06583607220557,0,,,,0.47607,0,,,
024,"Angola",True,1940,2102,5,True,True,,38,2015,01,"Imports",False,,2,SE2,"Construction in the reporting economy",5,False,True,,70,,,,..,"No value reported or collected",3107394614.49777,0,,,,17.986534104892566,0,,,,-53.43268828870649,0,,,,,,,..,"No value reported or collected"
024,"Angola",True,1940,2102,5,True,True,,38,2015,02,"Exports",False,,1,SE2,"Construction in the reporting economy",5,False,True,,70,,,,..,"No value reported or collected",0,0,,,,0,0,,,,,,,..,"No value reported or collected",,,,..,"No value reported or collected"
024,"Angola",True,1940,2102,5,True,True,,38,2016,01,"Imports",False,,2,SE2,"Construction in the reporting economy",5,False,True,,70,,,,..,"No value reported or collected",2079854673.6171103,0,,,,16.48514435417067,0,,,,-33.06757165911915,0,,,,,,,..,"No value reported or collected"
024,"Angola",True,1940,2102,5,True,True,,38,2016,02,"Exports",False,,1,SE2,"Construction in the reporting economy",5,False,True,,70,,,,..,"No value reported or collected",0,0,,,,0,0,,,,,,,..,"No value reported or collected",,,,..,"No value reported or collected"
024,"Angola",True,1940,2102,5,True,True,,38,2017,01,"Imports",False,,2,SE2,"Construction in the reporting economy",5,False,True,,70,,,,..,"No value reported or collected",2103035913.3500001,0,,,,15.246448235241067,5,"Estimated",,,1.1145605520877666,0,,,,,,,..,"No value reported or collected"
024,"Angola",True,1940,2102,5,True,True,,38,2017,02,"Exports",False,,1,SE2,"Construction in the reporting economy",5,False,True,,70,,,,..,"No value reported or collected",0,0,,,,0,5,"Estimated",,,,,,..,"No value reported or collected",,,,..,"No value reported or collected"
024,"Angola",True,1940,2102,5,True,True,,38,2018,01,"Imports",False,,2,SE2,"Construction in the reporting economy",5,False,True,,70,,,,..,"No value reported or collected",1890248466.0426,0,,,,18.73479280290571,0,,,,-10.118108110119877,0,,,,,,,..,"No value reported or collected"
024,"Angola",True,1940,2102,5,True,True,,38,2018,02,"Exports",False,,1,SE2,"Construction in the reporting economy",5,False,True,,70,,,,..,"No value reported or collected",0,0,,,,0,0,,,,,,,..,"No value reported or collected",,,,..,"No value reported or collected"
024,"Angola",True,1940,2102,5,True,True,,38,2019,01,"Imports",False,,2,SE2,"Construction in the reporting economy",5,False,True,,70,,,,..,"No value reported or collected",1319320546.77945,0,,,,16.138963285983284,5,"Estimated",,,-30.203855711013347,0,,,,,,,..,"No value reported or collected"
024,"Angola",True,1940,2102,5,True,True,,38,2019,02,"Exports",False,,1,SE2,"Construction in the reporting economy",5,False,True,,70,,,,..,"No value reported or collected",0,0,,,,0,0,,,,,,,..,"No value reported or collected",,,,..,"No value reported or collected"
024,"Angola",True,1940,2102,5,True,True,,38,2020,01,"Imports",False,,2,SE2,"Construction in the reporting economy",5,False,True,,70,,,,..,"No value reported or collected",510701802.554094,0,,,,9.115528783019505,0,,,,-61.290544303220976,0,,,,,,,..,"No value reported or collected"
024,"Angola",True,1940,2102,5,True,True,,38,2020,02,"Exports",False,,1,SE2,"Construction in the reporting economy",5,False,True,,70,,,,..,"No value reported or collected",0,0,,,,0,0,,,,,,,..,"No value reported or collected",,,,..,"No value reported or collected"
024,"Angola",True,1940,2102,5,True,True,,38,2024,01,"Imports",False,,2,SE2,"Construction in the reporting economy",5,False,True,,70,,,,..,"No value reported or collected",1136286104.20919,0,,,,13.380219479369565,0,,,,-21.75907182922016,0,,,,,,,..,"No value reported or collected"
024,"Angola",True,1940,2102,5,True,True,,38,2024,02,"Exports",False,,1,SE2,"Construction in the reporting economy",5,False,True,,70,,,,..,"No value reported or collected",33326000,0,,,,25.85936651302823,0,,,,,,,..,"No value reported or collected",,,,..,"No value reported or collected"
024,"Angola",True,1940,2102,5,True,True,,38,2021,01,"Imports",False,,2,SE2,"Construction in the reporting economy",5,False,True,,70,,,,..,"No value reported or collected",885498933.240362,0,,,,12.55962005657648,0,,,,73.38864456946362,0,,,,,,,..,"No value reported or collected"
024,"Angola",True,1940,2102,5,True,True,,38,2021,02,"Exports",False,,1,SE2,"Construction in the reporting economy",5,False,True,,70,,,,..,"No value reported or collected",0,0,,,,0,0,,,,,,,..,"No value reported or collected",,,,..,"No value reported or collected"
024,"Angola",True,1940,2102,5,True,True,,38,2022,01,"Imports",False,,2,SE2,"Construction in the reporting economy",5,False,True,,70,,,,..,"No value reported or collected",2860900857.76604,0,,,,25.324702703654932,0,,,,223.0834900384312,0,,,,,,,..,"No value reported or collected"
024,"Angola",True,1940,2102,5,True,True,,38,2022,02,"Exports",False,,1,SE2,"Construction in the reporting economy",5,False,True,,70,,,,..,"No value reported or collected",0,0,,,,0,0,,,,,,,..,"No value reported or collected",,,,..,"No value reported or collected"
024,"Angola",True,1940,2102,5,True,True,,38,2023,01,"Imports",False,,2,SE2,"Construction in the reporting economy",5,False,True,,70,,,,..,"No value reported or collected",1452291186.69064,0,,,,16.881257210029364,0,,,,-49.23657760637414,0,,,,,,,..,"No value reported or collected"
024,"Angola",True,1940,2102,5,True,True,,38,2023,02,"Exports",False,,1,SE2,"Construction in the reporting economy",5,False,True,,70,,,,..,"No value reported or collected",0,0,,,,0,0,,,,,,,..,"No value reported or collected",,,,..,"No value reported or collected"
024,"Angola",True,1940,2102,5,True,True,,38,2013,01,"Imports",False,,2,SC4,"Postal and courier services",4,False,True,,43,0,0,,,,0,0,,,,0,0,,,,,,,..,"No value reported or collected",,,,..,"No value reported or collected"
024,"Angola",True,1940,2102,5,True,True,,38,2013,02,"Exports",False,,1,SC4,"Postal and courier services",4,False,True,,43,0,0,,,,0,0,,,,0,0,,,,,,,..,"No value reported or collected",,,,..,"No value reported or collected"
024,"Angola",True,1940,2102,5,True,True,,38,2012,01,"Imports",False,,2,SC4,"Postal and courier services",4,False,True,,43,0,0,,,,0,0,,,,0,0,,,,,,,..,"No value reported or collected",,,,..,"No value reported or collected"
024,"Angola",True,1940,2102,5,True,True,,38,2012,02,"Exports",False,,1,SC4,"Postal and courier services",4,False,True,,43,0,0,,,,0,0,,,,0,0,,,,,,,..,"No value reported or collected",,,,..,"No value reported or collected"
024,"Angola",True,1940,2102,5,True,True,,38,2007,01,"Imports",False,,2,SC4,"Postal and courier services",4,False,True,,43,0,0,,,,0,0,,,,0,0,,,,,,,..,"No value reported or collected",,,,..,"No value reported or collected"
024,"Angola",True,1940,2102,5,True,True,,38,2007,02,"Exports",False,,1,SC4,"Postal and courier services",4,False,True,,43,0,0,,,,0,0,,,,0,0,,,,,,,..,"No value reported or collected",,,,..,"No value reported or collected"
024,"Angola",True,1940,2102,5,True,True,,38,2008,01,"Imports",False,,2,SC4,"Postal and courier services",4,False,True,,43,0,0,,,,0,0,,,,0,0,,,,,,,..,"No value reported or collected",,,,..,"No value reported or collected"
024,"Angola",True,1940,2102,5,True,True,,38,2008,02,"Exports",False,,1,SC4,"Postal and courier services",4,False,True,,43,0,0,,,,0,0,,,,0,0,,,,,,,..,"No value reported or collected",,,,..,"No value reported or collected"
024,"Angola",True,1940,2102,5,True,True,,38,2009,01,"Imports",False,,2,SC4,"Postal and courier services",4,False,True,,43,,,,-,"Not publishable",,,,-,"Not publishable",,,,-,"Not publishable",,,,..,"No value reported or collected",,,,..,"No value reported or collected"
024,"Angola",True,1940,2102,5,True,True,,38,2009,02,"Exports",False,,1,SC4,"Postal and courier services",4,False,True,,43,,,,-,"Not publishable",,,,-,"Not publishable",,,,-,"Not publishable",,,,..,"No value reported or collected",,,,..,"No value reported or collected"
